id,name,slug,collectibles_slug,number,height,weight,featured,detailPageURL,ThumbnailImage,ThumbnailAltText,abilities,type,weakness
367,Huntail,huntail,huntail,0367,1.7,27,true,/br/pokedex/huntail,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/367.png,Huntail,Swift Swim,water,"Grass, Electric"
368,Gorebyss,gorebyss,gorebyss,0368,1.8,22.6,true,/br/pokedex/gorebyss,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/368.png,Gorebyss,Swift Swim,water,"Grass, Electric"
369,Relicanth,relicanth,relicanth,0369,1,23.4,true,/br/pokedex/relicanth,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/369.png,Relicanth,"Rock Head, Swift Swim","water, rock","Grass, Electric, Fighting, Ground"
370,Luvdisc,luvdisc,luvdisc,0370,0.6,8.7,true,/br/pokedex/luvdisc,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/370.png,Luvdisc,Swift Swim,water,"Grass, Electric"
371,Bagon,bagon,bagon,0371,0.6,42.1,true,/br/pokedex/bagon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/371.png,Bagon,Rock Head,dragon,"Ice, Dragon, Fairy"
372,Shelgon,shelgon,shelgon,0372,1.1,110.5,true,/br/pokedex/shelgon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/372.png,Shelgon,Rock Head,dragon,"Ice, Dragon, Fairy"
373,Salamence,salamence,salamence,0373,1.5,102.6,true,/br/pokedex/salamence,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/373.png,Salamence,Intimidate,"dragon, flying","Ice, Rock, Dragon, Fairy"
374,Beldum,beldum,beldum,0374,0.6,95.2,true,/br/pokedex/beldum,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/374.png,Beldum,Clear Body,"steel, psychic","Fire, Ground, Ghost, Dark"
375,Metang,metang,metang,0375,1.2,202.5,true,/br/pokedex/metang,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/375.png,Metang,Clear Body,"steel, psychic","Fire, Ground, Ghost, Dark"
376,Metagross,metagross,metagross,0376,1.6,550,true,/br/pokedex/metagross,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/376.png,Metagross,Clear Body,"steel, psychic","Fire, Ground, Ghost, Dark"
377,Regirock,regirock,regirock,0377,1.7,230,true,/br/pokedex/regirock,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/377.png,Regirock,Clear Body,rock,"Water, Grass, Fighting, Ground, Steel"
378,Regice,regice,regice,0378,1.8,175,true,/br/pokedex/regice,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/378.png,Regice,Clear Body,ice,"Fire, Fighting, Rock, Steel"
379,Registeel,registeel,registeel,0379,1.9,205,true,/br/pokedex/registeel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/379.png,Registeel,Clear Body,steel,"Fire, Fighting, Ground"
380,Latias,latias,latias,0380,1.4,40,true,/br/pokedex/latias,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/380.png,Latias,Levitate,"dragon, psychic","Ice, Bug, Ghost, Dragon, Dark, Fairy"
381,Latios,latios,latios,0381,2,60,true,/br/pokedex/latios,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/381.png,Latios,Levitate,"dragon, psychic","Ice, Bug, Ghost, Dragon, Dark, Fairy"
382,Kyogre,kyogre,kyogre,0382,4.5,352,true,/br/pokedex/kyogre,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/382.png,Kyogre,Drizzle,water,"Grass, Electric"
383,Groudon,groudon,groudon,0383,3.5,950,true,/br/pokedex/groudon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/383.png,Groudon,Drought,ground,"Water, Grass, Ice"
384,Rayquaza,rayquaza,rayquaza,0384,7,206.5,true,/br/pokedex/rayquaza,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/384.png,Rayquaza,Air Lock,"dragon, flying","Ice, Rock, Dragon, Fairy"
385,Jirachi,jirachi,jirachi,0385,0.3,1.1,true,/br/pokedex/jirachi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/385.png,Jirachi,Serene Grace,"steel, psychic","Fire, Ground, Ghost, Dark"
386,Deoxys,deoxys,deoxys,0386,1.7,60.8,true,/br/pokedex/deoxys,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/386.png,Deoxys,Pressure,psychic,"Bug, Ghost, Dark"
387,Turtwig,turtwig,turtwig,0387,0.4,10.2,true,/br/pokedex/turtwig,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/387.png,Turtwig,Overgrow,grass,"Fire, Ice, Poison, Flying, Bug"
388,Grotle,grotle,grotle,0388,1.1,97,true,/br/pokedex/grotle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/388.png,Grotle,Overgrow,grass,"Fire, Ice, Poison, Flying, Bug"
389,Torterra,torterra,torterra,0389,2.2,310,true,/br/pokedex/torterra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/389.png,Torterra,Overgrow,"grass, ground","Fire, Ice, Flying, Bug"
390,Chimchar,chimchar,chimchar,0390,0.5,6.2,true,/br/pokedex/chimchar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/390.png,Chimchar,Blaze,fire,"Water, Ground, Rock"
391,Monferno,monferno,monferno,0391,0.9,22,true,/br/pokedex/monferno,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/391.png,Monferno,Blaze,"fire, fighting","Water, Ground, Flying, Psychic"
392,Infernape,infernape,infernape,0392,1.2,55,true,/br/pokedex/infernape,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/392.png,Infernape,Blaze,"fire, fighting","Water, Ground, Flying, Psychic"
393,Piplup,piplup,piplup,0393,0.4,5.2,true,/br/pokedex/piplup,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/393.png,Piplup,Torrent,water,"Grass, Electric"
394,Prinplup,prinplup,prinplup,0394,0.8,23,true,/br/pokedex/prinplup,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/394.png,Prinplup,Torrent,water,"Grass, Electric"
395,Empoleon,empoleon,empoleon,0395,1.7,84.5,true,/br/pokedex/empoleon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/395.png,Empoleon,Torrent,"water, steel","Electric, Fighting, Ground"
396,Starly,starly,starly,0396,0.3,2,true,/br/pokedex/starly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/396.png,Starly,Keen Eye,"normal, flying","Electric, Ice, Rock"
397,Staravia,staravia,staravia,0397,0.6,15.5,true,/br/pokedex/staravia,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/397.png,Staravia,Intimidate,"normal, flying","Electric, Ice, Rock"
398,Staraptor,staraptor,staraptor,0398,1.2,24.9,true,/br/pokedex/staraptor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/398.png,Staraptor,Intimidate,"normal, flying","Electric, Ice, Rock"
399,Bidoof,bidoof,bidoof,0399,0.5,20,true,/br/pokedex/bidoof,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/399.png,Bidoof,"Simple, Unaware",normal,Fighting
400,Bibarel,bibarel,bibarel,0400,1,31.5,true,/br/pokedex/bibarel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/400.png,Bibarel,"Simple, Unaware","normal, water","Grass, Electric, Fighting"
401,Kricketot,kricketot,kricketot,0401,0.3,2.2,true,/br/pokedex/kricketot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/401.png,Kricketot,Shed Skin,bug,"Fire, Flying, Rock"
402,Kricketune,kricketune,kricketune,0402,1,25.5,true,/br/pokedex/kricketune,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/402.png,Kricketune,Swarm,bug,"Fire, Flying, Rock"
403,Shinx,shinx,shinx,0403,0.5,9.5,true,/br/pokedex/shinx,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/403.png,Shinx,"Intimidate, Rivalry",electric,Ground
404,Luxio,luxio,luxio,0404,0.9,30.5,true,/br/pokedex/luxio,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/404.png,Luxio,"Intimidate, Rivalry",electric,Ground
405,Luxray,luxray,luxray,0405,1.4,42,true,/br/pokedex/luxray,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/405.png,Luxray,"Intimidate, Rivalry",electric,Ground
406,Budew,budew,budew,0406,0.2,1.2,true,/br/pokedex/budew,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/406.png,Budew,"Poison Point, Natural Cure","grass, poison","Fire, Ice, Flying, Psychic"
407,Roserade,roserade,roserade,0407,0.9,14.5,true,/br/pokedex/roserade,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/407.png,Roserade,"Poison Point, Natural Cure","grass, poison","Fire, Ice, Flying, Psychic"
408,Cranidos,cranidos,cranidos,0408,0.9,31.5,true,/br/pokedex/cranidos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/408.png,Cranidos,Mold Breaker,rock,"Water, Grass, Fighting, Ground, Steel"
409,Rampardos,rampardos,rampardos,0409,1.6,102.5,true,/br/pokedex/rampardos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/409.png,Rampardos,Mold Breaker,rock,"Water, Grass, Fighting, Ground, Steel"
410,Shieldon,shieldon,shieldon,0410,0.5,57,true,/br/pokedex/shieldon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/410.png,Shieldon,Sturdy,"rock, steel","Water, Fighting, Ground"
411,Bastiodon,bastiodon,bastiodon,0411,1.3,149.5,true,/br/pokedex/bastiodon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/411.png,Bastiodon,Sturdy,"rock, steel","Water, Fighting, Ground"
412,Burmy,burmy,burmy,0412,0.2,3.4,true,/br/pokedex/burmy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/412.png,Burmy,Shed Skin,bug,"Fire, Flying, Rock"
413,Wormadam,wormadam,wormadam,0413,0.5,6.5,true,/br/pokedex/wormadam,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/413.png,Wormadam,Anticipation,"bug, grass","Fire, Ice, Poison, Flying, Bug, Rock"
414,Mothim,mothim,mothim,0414,0.9,23.3,true,/br/pokedex/mothim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/414.png,Mothim,Swarm,"bug, flying","Fire, Electric, Ice, Flying, Rock"
415,Combee,combee,combee,0415,0.3,5.5,true,/br/pokedex/combee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/415.png,Combee,Honey Gather,"bug, flying","Fire, Electric, Ice, Flying, Rock"
416,Vespiquen,vespiquen,vespiquen,0416,1.2,38.5,true,/br/pokedex/vespiquen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/416.png,Vespiquen,Pressure,"bug, flying","Fire, Electric, Ice, Flying, Rock"
417,Pachirisu,pachirisu,pachirisu,0417,0.4,3.9,true,/br/pokedex/pachirisu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/417.png,Pachirisu,"Run Away, Pickup",electric,Ground
418,Buizel,buizel,buizel,0418,0.7,29.5,true,/br/pokedex/buizel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/418.png,Buizel,Swift Swim,water,"Grass, Electric"
419,Floatzel,floatzel,floatzel,0419,1.1,33.5,true,/br/pokedex/floatzel,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/419.png,Floatzel,Swift Swim,water,"Grass, Electric"
420,Cherubi,cherubi,cherubi,0420,0.4,3.3,true,/br/pokedex/cherubi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/420.png,Cherubi,Chlorophyll,grass,"Fire, Ice, Poison, Flying, Bug"
421,Cherrim,cherrim,cherrim,0421,0.5,9.3,true,/br/pokedex/cherrim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/421.png,Cherrim,Flower Gift,grass,"Fire, Ice, Poison, Flying, Bug"
422,Shellos,shellos,shellos,0422,0.3,6.3,true,/br/pokedex/shellos,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/422.png,Shellos,"Sticky Hold, Storm Drain",water,"Grass, Electric"
423,Gastrodon,gastrodon,gastrodon,0423,0.9,29.9,true,/br/pokedex/gastrodon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/423.png,Gastrodon,"Sticky Hold, Storm Drain","water, ground",Grass
424,Ambipom,ambipom,ambipom,0424,1.2,20.3,true,/br/pokedex/ambipom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/424.png,Ambipom,"Pickup, Technician",normal,Fighting
425,Drifloon,drifloon,drifloon,0425,0.4,1.2,true,/br/pokedex/drifloon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/425.png,Drifloon,"Aftermath, Unburden","ghost, flying","Electric, Ice, Rock, Ghost, Dark"
426,Drifblim,drifblim,drifblim,0426,1.2,15,true,/br/pokedex/drifblim,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/426.png,Drifblim,"Aftermath, Unburden","ghost, flying","Electric, Ice, Rock, Ghost, Dark"
427,Buneary,buneary,buneary,0427,0.4,5.5,true,/br/pokedex/buneary,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/427.png,Buneary,"Run Away, Klutz",normal,Fighting
428,Lopunny,lopunny,lopunny,0428,1.2,33.3,true,/br/pokedex/lopunny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/428.png,Lopunny,"Cute Charm, Klutz",normal,Fighting
429,Mismagius,mismagius,mismagius,0429,0.9,4.4,true,/br/pokedex/mismagius,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/429.png,Mismagius,Levitate,ghost,"Ghost, Dark"
430,Honchkrow,honchkrow,honchkrow,0430,0.9,27.3,true,/br/pokedex/honchkrow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/430.png,Honchkrow,"Insomnia, Super Luck","dark, flying","Electric, Ice, Rock, Fairy"
431,Glameow,glameow,glameow,0431,0.5,3.9,true,/br/pokedex/glameow,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/431.png,Glameow,"Limber, Own Tempo",normal,Fighting
432,Purugly,purugly,purugly,0432,1,43.8,true,/br/pokedex/purugly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/432.png,Purugly,"Own Tempo, Thick Fat",normal,Fighting
433,Chingling,chingling,chingling,0433,0.2,0.6,true,/br/pokedex/chingling,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/433.png,Chingling,Levitate,psychic,"Bug, Ghost, Dark"
434,Stunky,stunky,stunky,0434,0.4,19.2,true,/br/pokedex/stunky,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/434.png,Stunky,"Stench, Aftermath","poison, dark",Ground
435,Skuntank,skuntank,skuntank,0435,1,38,true,/br/pokedex/skuntank,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/435.png,Skuntank,"Stench, Aftermath","poison, dark",Ground
436,Bronzor,bronzor,bronzor,0436,0.5,60.5,true,/br/pokedex/bronzor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/436.png,Bronzor,"Levitate, Heatproof","steel, psychic","Fire, Ground, Ghost, Dark"
437,Bronzong,bronzong,bronzong,0437,1.3,187,true,/br/pokedex/bronzong,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/437.png,Bronzong,"Levitate, Heatproof","steel, psychic","Fire, Ground, Ghost, Dark"
438,Bonsly,bonsly,bonsly,0438,0.5,15,true,/br/pokedex/bonsly,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/438.png,Bonsly,"Rock Head, Sturdy",rock,"Water, Grass, Fighting, Ground, Steel"
439,Mime Jr.,mime-jr,mime-jr,0439,0.6,13,true,/br/pokedex/mime-jr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/439.png,Mime Jr.,"Soundproof, Filter","psychic, fairy","Poison, Ghost, Steel"
440,Happiny,happiny,happiny,0440,0.6,24.4,true,/br/pokedex/happiny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/440.png,Happiny,"Natural Cure, Serene Grace",normal,Fighting
441,Chatot,chatot,chatot,0441,0.5,1.9,true,/br/pokedex/chatot,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/441.png,Chatot,"Keen Eye, Tangled Feet","normal, flying","Electric, Ice, Rock"
442,Spiritomb,spiritomb,spiritomb,0442,1,108,true,/br/pokedex/spiritomb,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/442.png,Spiritomb,Pressure,"ghost, dark",Fairy
443,Gible,gible,gible,0443,0.7,20.5,true,/br/pokedex/gible,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/443.png,Gible,Sand Veil,"dragon, ground","Ice, Dragon, Fairy"
444,Gabite,gabite,gabite,0444,1.4,56,true,/br/pokedex/gabite,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/444.png,Gabite,Sand Veil,"dragon, ground","Ice, Dragon, Fairy"
445,Garchomp,garchomp,garchomp,0445,1.9,95,true,/br/pokedex/garchomp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/445.png,Garchomp,Sand Veil,"dragon, ground","Ice, Dragon, Fairy"
446,Munchlax,munchlax,munchlax,0446,0.6,105,true,/br/pokedex/munchlax,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/446.png,Munchlax,"Pickup, Thick Fat",normal,Fighting
447,Riolu,riolu,riolu,0447,0.7,20.2,true,/br/pokedex/riolu,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/447.png,Riolu,"Inner Focus, Steadfast",fighting,"Flying, Psychic, Fairy"
448,Lucario,lucario,lucario,0448,1.2,54,true,/br/pokedex/lucario,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/448.png,Lucario,"Inner Focus, Steadfast","fighting, steel","Fire, Fighting, Ground"
449,Hippopotas,hippopotas,hippopotas,0449,0.8,49.5,true,/br/pokedex/hippopotas,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/449.png,Hippopotas,Sand Stream,ground,"Water, Grass, Ice"
450,Hippowdon,hippowdon,hippowdon,0450,2,300,true,/br/pokedex/hippowdon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/450.png,Hippowdon,Sand Stream,ground,"Water, Grass, Ice"
451,Skorupi,skorupi,skorupi,0451,0.8,12,true,/br/pokedex/skorupi,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/451.png,Skorupi,"Sniper, Battle Armor","poison, bug","Fire, Flying, Psychic, Rock"
452,Drapion,drapion,drapion,0452,1.3,61.5,true,/br/pokedex/drapion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/452.png,Drapion,"Sniper, Battle Armor","poison, dark",Ground
453,Croagunk,croagunk,croagunk,0453,0.7,23,true,/br/pokedex/croagunk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/453.png,Croagunk,"Dry Skin, Anticipation","poison, fighting","Ground, Flying, Psychic"
454,Toxicroak,toxicroak,toxicroak,0454,1.3,44.4,true,/br/pokedex/toxicroak,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/454.png,Toxicroak,"Dry Skin, Anticipation","poison, fighting","Ground, Flying, Psychic"
455,Carnivine,carnivine,carnivine,0455,1.4,27,true,/br/pokedex/carnivine,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/455.png,Carnivine,Levitate,grass,"Fire, Ice, Poison, Flying, Bug"
456,Finneon,finneon,finneon,0456,0.4,7,true,/br/pokedex/finneon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/456.png,Finneon,"Swift Swim, Storm Drain",water,"Grass, Electric"
457,Lumineon,lumineon,lumineon,0457,1.2,24,true,/br/pokedex/lumineon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/457.png,Lumineon,"Swift Swim, Storm Drain",water,"Grass, Electric"
458,Mantyke,mantyke,mantyke,0458,1,65,true,/br/pokedex/mantyke,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/458.png,Mantyke,"Water Absorb, Swift Swim","water, flying","Electric, Rock"
459,Snover,snover,snover,0459,1,50.5,true,/br/pokedex/snover,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/459.png,Snover,Snow Warning,"grass, ice","Fire, Fighting, Poison, Flying, Bug, Rock, Steel"
